"","NewTitle","Release_Date.x","Number","Movie_Title","Movie_Type","National_Spectator_Number","Running_Time","Revenue","Spectator_Number","Screen_Number","Play_Number","Movie_Category","Release_Date.y","Nationality_First","Distributor","Movie_Rate","Genre_Name","Genre1","Genre3","Genre3","Director_Name","Director1","Director3","Director3","Actor_Name","Actor1","Actor3","Actor3"
"2984","위크엔드인파리",2014-05-01,"1,964 ","위크엔드 인 파리","장편",32070,99,263399200,33439,42,1320,"다양성영화","2014-05-01","영국","판씨네마㈜","15세이상관람가",3,"드라마","멜로/로맨스","코미디",1,"로저 미첼","","",2,"짐 브로드벤트","린제이 던컨",""
"1268","마이블랭키",2014-06-04,"1,965 ","마이 블랭키","장편",31798,80,224525100,32406,111,1108,"다양성영화","2014-06-04","스페인","(주)마인스 엔터테인먼트","전체관람가",3,"애니메이션","어드벤처","코미디",1,"프란시스 닐슨","","",0,"","",""
"430","꼭두각시",2013-06-20,"1,966 ","꼭두각시","장편",31713,85,227941500,31713,134,2862,"일반영화","2013-06-20","한국","(주)인벤트스톤","청소년관람불가",2,"공포(호러)","스릴러","",1,"권영락","","",3,"이종수","구지성","원기준"
"594","네번째층어느날갑자기두번째이야기",2006-07-27,"1,967 ","네번째 층 - 어느날 갑자기 두번째 이야기","장편",31654,92,196646000,31738,17,657,"일반영화","2006-07-27","한국","씨제이엔터테인먼트(주)","15세관람가",1,"공포(호러)","","",1,"권호영","","",5,"김서형","김유정","김현희"
"513","날나리종부전",2008-05-22,"1,968 ","날나리 종부전","장편",31522,110,181323000,31236,162,4120,"일반영화","2008-05-22","한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가",1,"코미디","","",1,"임원국","","",7,"박정아","박진우","장민호"
"2078","소명3히말라야의슈바이처",2011-04-07,"1,969 ","소명 3 : 히말라야의 슈바이처","장편",31265,82,213631500,31481,37,1610,"다양성영화","2011-04-07","한국","(주)에스피엠","전체관람가",1,"다큐멘터리","","",1,"신현원","","",3,"신애라","최화순","강원희"
"3033","이노센스",2004-10-08,"1,970 ","이노센스","장편",31249,99,169824500,25751,56,2143,"다양성영화","2004-10-08","일본","(주)시네마서비스","12세관람가",2,"애니메이션","SF","",1,"오시이 마모루","","",4,"타나카 아츠코","오츠카 아키오","야마데라 고이치"
"1420","몽상가들",2005-03-25,"1,971 ","몽상가들","장편",31211,114,177404500,27181,55,2307,"다양성영화","2005-03-25","프랑스","오드","18세관람가",2,"드라마","멜로/로맨스","",1,"베르나르도 베르톨루치","","",5,"에바 그린","마이클 피트","루이스 가렐"
"763","더브레이브",2011-02-24,"1,972 ","더 브레이브","장편",31152,110,240423500,31152,51,1808,"일반영화","2011-02-24","미국","씨제이엔터테인먼트(주)","15세이상관람가",2,"드라마","서부극(웨스턴)","",2,"에단 코엔","조엘 코엔","",3,"맷 데이먼","조쉬 브롤린","제프 브리지스"
"4056","할로윈살인마의탄생",2009-05-14,"1,973 ","할로윈:살인마의 탄생","장편",31068,109,210369500,30544,116,3229,"일반영화","2009-05-14","미국","(주)성원아이컴","청소년관람불가",1,"공포(호러)","","",1,"롭 좀비","","",2,"스카우트 테일러-콤프튼","말콤 맥도웰",""
"2578","어떤시선",2013-10-24,"1,974 ","어떤 시선","옴니버스",31048,109,207405800,31473,48,1406,"다양성영화","2013-10-24","한국","(주)영화사 진진","12세이상관람가",1,"드라마","","",4,"박정범","신아가","이상철",7,"임성철","길해연","박주희"
"2832","옹박더레전드",2009-05-14,"1,975 ","옹박: 더 레전드","장편",31042,94,197570000,30565,172,4753,"일반영화","2009-05-14","태국","㈜케이디미디어","15세이상관람가",1,"액션","","",1,"토니 자","","",1,"토니 자","",""
"1034","러브액츄얼리크리스마스에디션",2013-12-18,"1,976 ","러브액츄얼리: 크리스마스 에디션","장편",31032,135,246347147,32250,111,1346,"다양성영화","2013-12-18","미국","(주)팝엔터테인먼트","청소년관람불가",3,"멜로/로맨스","드라마","코미디",1,"리차드 커티스","","",5,"휴 그랜트","콜린 퍼스","리암 니슨"
"425","꼬마니콜라의여름방학",2014-08-21,"1,977 ","꼬마 니콜라의 여름방학","장편",30959,92,218859600,31368,133,1502,"다양성영화","2014-08-21","프랑스","(주)나이너스엔터테인먼트","전체관람가",3,"코미디","가족","드라마",1,"로랑 티라르","","",3,"마테오 부와슬리에","카드 메라드","발레리 르메시에"
"1920","사랑후에남겨진것들",2009-02-19,"1,978 ","사랑 후에 남겨진 것들","장편",30926,127,202875500,30257,9,1113,"다양성영화","2009-02-19","독일","(주)영화사 진진","청소년관람불가",2,"드라마","멜로/로맨스","",1,"도리스 도리","","",2,"엘마 웨퍼","한넬로레 엘스너",""
"1802","블루스톰",2005-11-17,"1,979 ","블루스톰","장편",30600,109,158791000,24729,61,1821,"일반영화","2005-11-17","미국","이십세기폭스필름코퍼레이션","15세관람가",1,"액션","","",1,"존 스톡웰","","",2,"폴 워커","제시카 알바",""
"672","다른나라에서",2012-05-31,"1,980 ","다른나라에서","장편",30590,88,237292700,30626,35,1900,"다양성영화","2012-05-31","한국","(주)영화제작전원사 ,(주)영화사 조제","청소년관람불가",1,"드라마","","",1,"홍상수","","",7,"이자벨 위페르","유준상","정유미"
"877","돼지코아기공룡임피의모험",2008-06-26,"1,981 ","돼지코 아기공룡 임피의 모험","장편",30561,78,171778500,30561,53,1238,"일반영화","2008-06-26","독일","(유)마스엔터테인먼트코리아","전체관람가",5,"애니메이션","코미디","어드벤처",2,"호거 태프","라인하르트 클루스","",0,"","",""
"2603","언노운우먼",2009-07-01,"1,982 ","언노운 우먼","장편",30545,119,228159000,30091,20,1078,"다양성영화","2009-07-01","이탈리아","씨제이엔터테인먼트(주)","청소년관람불가",3,"드라마","미스터리","스릴러",1,"쥬세페 토르나토레","","",2,"크세니야 라포포트","미첼 프라치도",""
"2632","에로스",2005-06-30,"1,983 ","에로스","장편",30389,108,189042500,28827,34,1503,"다양성영화","2005-06-30","미국","스폰지","18세관람가",2,"드라마","멜로/로맨스","",3,"스티븐 소더버그","왕가위 / 스티븐 소더버그 / 미켈란젤로 안토니오니","미켈란젤로 안토니오니",4,"공리","장첸","로버트 다우니 주니어"
"1677","벨아미",2012-08-30,"1,984 ","벨 아미","장편",30373,102,213966000,30373,103,2107,"일반영화","2012-08-30","영국","(주)에스비에스콘텐츠허브","청소년관람불가",2,"드라마","멜로/로맨스","",2,"데클란 도넬란","닉 오머로드","",4,"로버트 패틴슨","우마 서먼","크리스티나 리치"
"904","드라이브앵그리3D",2011-08-25,"1,985 ","드라이브 앵그리 3D","장편",30221,104,252405500,30221,160,3478,"일반영화","2011-08-25","미국","롯데쇼핑㈜롯데엔터테인먼트","청소년관람불가",1,"액션","","",1,"패트릭 루지어","","",2,"니콜라스 케이지","엠버 허드",""
"1047","러스트앤본",2013-05-02,"1,986 ","러스트 앤 본","장편",30193,122,240253900,31800,38,1622,"다양성영화","2013-05-02","프랑스","그린나래미디어(주)","청소년관람불가",2,"멜로/로맨스","드라마","",1,"자크 오디아르","","",3,"마리옹 꼬띠아르","마티아스 쇼에나에츠","보울리 라너스"
"3196","전차남",2006-09-07,"1,987 ","전차남","장편",30131,100,167086000,27039,86,2578,"일반영화","2006-09-07","일본","(주)엠케이픽처스","12세관람가",2,"멜로/로맨스","코미디","",1,"무라카미 마사노리","","",2,"야마다 타카유키","나카타니 미키",""
"355","극장판나루토질풍전로드투닌자",2013-02-21,"1,988 ","극장판 나루토 질풍전: 로드 투 닌자","장편",30117,110,200268500,30123,72,941,"일반영화","2013-02-21","일본","씨너스엔터테인먼트(주)","전체관람가",2,"애니메이션","액션","",1,"하야토 다테","","",3,"타케우치 준코","나카무라 치에","모리카와 토시유키"
"469","나루토질풍전극장판불의의지를잇는자",2009-10-22,"1,989 ","나루토 질풍전 극장판-불의 의지를 잇는 자","장편",30053,95,187958500,29606,67,1723,"일반영화","2009-10-22","일본","에이원엔터테인먼트","전체관람가",2,"애니메이션","판타지","",1,"사토 마사히코","","",1,"나카무라 치에","",""
"1759","브레이브스토리",2008-03-20,"1,990 ","브레이브 스토리","장편",29887,112,179083500,29880,49,1540,"일반영화","2008-03-20","일본","예지림엔터테인먼트","전체관람가",3,"애니메이션","어드벤처","SF",1,"치기라 코이치","","",2,"마츠 다카코","웬츠 에이지",""
"866","동경가족",2014-07-31,"1,991 ","동경가족","장편",29791,146,237144500,31564,45,1253,"다양성영화","2014-07-31","일본","오드","전체관람가",2,"가족","드라마","",1,"야마다 요지","","",6,"하시즈메 이사오","요시유키 카즈코","츠마부키 사토시"
"2077","소명2모겐족의월드컵",2010-04-01,"1,992 ","소명 2-모겐족의 월드컵","장편",29694,92,197341000,29221,62,2593,"다양성영화","2010-04-01","한국","(주)에스피엠","전체관람가",1,"다큐멘터리","","",1,"신현원","","",4,"김성주","강성민","장미연"
"571","내인생의마지막변화구",2012-11-29,"1,993 ","내 인생의 마지막 변화구 ","장편",29648,111,211377500,30037,130,2367,"일반영화","2012-11-29","미국","워너브러더스 (주)","12세이상관람가",1,"드라마","","",1,"로버트 로렌즈","","",4,"클린트 이스트우드","에이미 애덤스","저스틴 팀버레이크"
"4222","휴먼스테인",2004-03-05,"1,994 ","휴먼 스테인","장편",29346,106,117363500,18141,14,569,"일반영화","2004-03-05","미국","쇼박스㈜미디어플렉스","15세관람가",1,"드라마","","",1,"로버트 벤튼","","",3,"니콜 키드먼","안소니 홉킨스","에드 해리스"
"1674","벨과세바스찬",2014-03-20,"1,995 ","벨과 세바스찬","장편",29308,99,218689000,30656,202,2711,"다양성영화","2014-03-20","프랑스","그린나래미디어(주),주식회사 노버스엔터테인먼트","전체관람가",1,"어드벤처","","",1,"니콜라 바니에","","",6,"펠릭스 보쉬","체키 카료","얼바인 캔슬리어"
"3127","잉여들의히치하이킹",2013-11-28,"1,996 ","잉여들의 히치하이킹","장편",29281,106,202723800,29302,47,2017,"다양성영화","2013-11-28","한국","CGV 무비꼴라쥬","12세이상관람가",1,"다큐멘터리","","",1,"이호재","","",4,"이호재","이현학","하승엽"
"1822","비상",2009-12-03,"1,997 ","비상","장편",29223,NA,221371000,28964,165,4813,"일반영화","2006-12-14","한국","(주)이모션픽처스","전체관람가",1,"다큐멘터리","","",1,"임유철","","",14,"오만석","김치우","최태욱"
"1823","비상",2009-12-03,"1,997 ","비상","장편",29223,NA,221371000,28964,165,4813,"일반영화","2009-12-03","한국","(주)성원아이컴","청소년관람불가",3,"액션","드라마","멜로/로맨스",1,"박정훈","","",24,"김범","오재균","김별"
"3893","폭력써클",2006-10-19,"1,998 ","폭력써클","장편",29110,NA,158054900,24674,108,3305,"일반영화","2006-10-19","한국","쇼박스㈜미디어플렉스","18세관람가",2,"액션","드라마","",1,"박기형","","",22,"정경호","이태성","장희진"
"1038","러브인클라우즈",2008-12-31,"1,999 ","러브 인 클라우즈","장편",29033,NA,213307500,31189,124,1975,"일반영화","2008-12-31","호주","예지림엔터테인먼트","15세이상관람가",1,"드라마","","",1,"존 듀이건","","",2,"샤를리즈 테론","페넬로페 크루즈",""
"1444","무협",2011-11-17,"2,000 ","무협","장편",28698,NA,206464500,28698,137,3005,"일반영화","2011-11-17","홍콩","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가",2,"액션","드라마","",1,"진가신","","",3,"견자단","탕웨이","금성무"
"4111","헌티드맨션",2004-04-15,"2,001 ","헌티드 맨션","장편",28611,NA,65121000,9883,14,727,"일반영화","2004-04-15","미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가",1,"코미디","","",1,"롭 민코프","","",2,"에디 머피","테렌스 스탬프",""
"272","굿모닝맨하탄",2014-02-06,"2,002 ","굿모닝 맨하탄","장편",28548,NA,225001000,31334,99,1598,"다양성영화","2014-02-06","인도","(주)인벤트스톤","전체관람가",2,"코미디","드라마","",1,"가우리 신드","","",2,"스리데비","아딜 후세인",""
"1344","머드",2013-11-28,"2,003 ","머드 ","장편",28507,NA,206252500,28507,113,2008,"다양성영화","2013-11-28","미국","(주)프레인글로벌","15세이상관람가",1,"드라마","","",1,"제프 니콜스","","",3,"매튜 매커너히","리즈 위더스푼","마이클 섀넌"
"2268","시간",2006-08-24,"2,004 ","시간","장편",28414,NA,182139100,27923,12,1140,"다양성영화","2006-08-24","한국","스폰지","18세관람가",1,"드라마","","",1,"김기덕","","",9,"성현아","하정우","김성민"
"2502","안소니짐머",2006-05-11,"2,005 ","안소니 짐머","장편",28318,NA,172876400,27323,57,2300,"일반영화","2006-05-11","프랑스","씨제이엔터테인먼트(주)","12세관람가",1,"스릴러","","",1,"제롬 샬레","","",2,"이반 아탈","소피 마르소",""
"1640","버터플라이",2009-01-15,"2,006 ","버터플라이","장편",28250,NA,192898500,28426,28,1333,"다양성영화","2009-01-15","프랑스","프리비젼엔터테인먼트,퍼스트런피쳐","전체관람가",2,"코미디","드라마","",1,"필립 뮬","","",3,"미셸 세로","클레어 부아닉","나드 디유"
"1427","무림여대생",2008-06-26,"2,007 ","무림여대생","장편",28019,NA,176330500,27714,205,4715,"일반영화","2008-06-26","한국","(주)베어엔터테인먼트,(주)프라임엔터테인먼트","15세이상관람가",3,"멜로/로맨스","액션","코미디",1,"곽재용","","",19,"신민아","온주완","유건"
"332","그루지3",2009-08-27,"2,008 ","그루지 3","장편",27904,NA,211032000,27489,57,2223,"일반영화","2009-08-27","미국","㈜케이디미디어","15세이상관람가",2,"공포(호러)","스릴러","",1,"토비 윌킨스","","",3,"매튜 나이트","마이크 스트라웁","샤니 스미스"
"2750","영아담",2004-12-03,"2,009 ","영 아담","장편",27838,NA,146296000,22769,33,1509,"일반영화","2004-12-03","영국","롯데쇼핑㈜롯데엔터테인먼트","18세관람가",1,"드라마","","",1,"데이빗 맥킨지","","",3,"이완 맥그리거","피터 뮬란","틸다 스윈튼"
"335","그리스로마신화올림포스가디언기간테스대역습",2005-07-28,"2,010 ","그리스 로마신화 - 올림포스 가디언 - 기간테스 대역습","장편",27830,NA,120106500,21177,53,1318,"일반영화","2005-07-28","한국","(주)스폰지이엔티,스폰지","전체관람가",1,"액션","","",1,"김준","","",5,"손원일","라용원","윤성혜"
"821","데인저러스메소드",2012-05-10,"2,011 ","데인저러스 메소드","장편",27642,NA,209863509,27703,97,2063,"다양성영화","2012-05-10","영국","KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)","청소년관람불가",2,"멜로/로맨스","드라마","",1,"데이빗 크로넨버그","","",4,"키이라 나이틀리","비고 모텐슨","마이클 패스벤더"
